date,ticker,high,low,open,close,split_coefficient,volume
2026-06-24,NYSE:SLB,46.95,45.865,46.9,46.61,1.0,28107236
2026-06-25,NYSE:SLB,47.48,46.42,46.58,47.42,1.0,21635913
2026-06-26,NYSE:SLB,47.41,46.56,46.71,47.0,1.0,16848691
2026-06-29,NYSE:SLB,47.29,46.24,46.92,46.38,1.0,8193464
2026-06-30,NYSE:SLB,47.13,46.17,46.89,46.49,1.0,14315436
2026-07-01,NYSE:SLB,46.36,45.08,46.36,45.09,1.0,16049789
2026-07-02,NYSE:SLB,45.56,44.59,45.37,45.13,1.0,11678002
2026-07-06,NYSE:SLB,46.07,44.75,44.76,45.72,1.0,10598031
2026-07-07,NYSE:SLB,46.78,45.83,46.07,46.42,1.0,10302326
2026-06-24,NYSE:HAL,34.6,33.54,34.59,33.9,1.0,22144943
2026-06-25,NYSE:HAL,34.89,33.73,34.05,34.67,1.0,13131151
2026-06-26,NYSE:HAL,34.495,33.8,34.1,34.21,1.0,12232554
2026-06-29,NYSE:HAL,34.57,34.0,34.24,34.09,1.0,8144996
2026-06-30,NYSE:HAL,34.79,33.88,34.4,33.95,1.0,11637497
2026-07-01,NYSE:HAL,34.07,32.98,33.82,33.01,1.0,9791762
2026-07-02,NYSE:HAL,33.6269,32.59,33.57,32.96,1.0,9431262
2026-07-06,NYSE:HAL,33.6,32.86,32.95,33.0,1.0,8687203
2026-07-07,NYSE:HAL,34.065,33.16,33.3,33.79,1.0,9528247
2026-06-24,NASDAQ:BKR,57.465,55.56,57.18,56.38,1.0,12636066
2026-06-25,NASDAQ:BKR,57.805,55.685,55.995,56.94,1.0,10583446
2026-06-26,NASDAQ:BKR,56.97,56.0152,56.25,56.56,1.0,8969106
2026-06-29,NASDAQ:BKR,57.485,56.09,56.162,56.31,1.0,5859754
2026-06-30,NASDAQ:BKR,57.38,55.39,56.54,55.5,1.0,14469759
2026-07-01,NASDAQ:BKR,55.35,53.69,55.05,53.82,1.0,9490741
2026-07-02,NASDAQ:BKR,54.35,52.27,53.88,52.78,1.0,12191791
2026-07-06,NASDAQ:BKR,54.38,53.0,53.238,53.25,1.0,15986189
2026-07-07,NASDAQ:BKR,54.89,53.27,53.41,54.47,1.0,7717212
2026-06-24,NYSE:FTI,65.0,63.54,65.0,64.29,1.0,4887839
2026-06-25,NYSE:FTI,67.34,64.32,64.71,67.03,1.0,3979053
2026-06-26,NYSE:FTI,66.82,64.13,66.45,64.44,1.0,11054391
2026-06-29,NYSE:FTI,65.98,64.71,65.0,65.23,1.0,5119192
2026-06-30,NYSE:FTI,66.97,65.78,66.0,66.3,1.0,3673860
