date,ticker,high,low,open,close,split_coefficient
2025-05-15,NYSE:CX,6.875,6.72,6.77,6.85,1.0
2025-05-16,NYSE:CX,6.91,6.77,6.87,6.85,1.0
2025-05-19,NYSE:CX,6.94,6.73,6.73,6.9,1.0
2025-05-20,NYSE:CX,7.05,6.87,6.87,7.03,1.0
2025-05-21,NYSE:CX,7.09,6.96,6.96,7.01,1.0
2025-05-22,NYSE:CX,7.07,6.935,6.96,7.0,1.0
2025-05-23,NYSE:CX,7.18,6.89,6.89,7.13,1.0
2025-05-27,NYSE:CX,7.34,7.16,7.2,7.19,1.0
2025-05-28,NYSE:CX,7.22,7.05,7.2,7.06,1.0
2025-05-29,NYSE:CX,7.16,7.03,7.15,7.04,1.0
2025-05-30,NYSE:CX,7.0,6.81,6.96,6.85,1.0
2025-06-02,NYSE:CX,6.93,6.775,6.86,6.82,1.0
2025-06-03,NYSE:CX,6.915,6.74,6.78,6.82,1.0
2025-06-04,NYSE:CX,6.85,6.77,6.79,6.78,1.0
2025-06-05,NYSE:CX,6.86,6.74,6.82,6.81,1.0
2025-06-06,NYSE:CX,6.83,6.665,6.82,6.73,1.0
2025-06-09,NYSE:CX,6.84,6.7,6.74,6.77,1.0
2025-06-10,NYSE:CX,6.96,6.75,6.75,6.91,1.0
2025-06-11,NYSE:CX,7.235,6.96,6.99,6.96,1.0
2025-06-12,NYSE:CX,7.05,6.895,6.96,6.99,1.0
2025-06-13,NYSE:CX,6.91,6.75,6.87,6.77,1.0
2025-06-16,NYSE:CX,6.9999,6.83,6.85,6.9,1.0
2025-06-17,NYSE:CX,6.88,6.76,6.83,6.81,1.0
2025-06-18,NYSE:CX,6.915,6.8,6.82,6.86,1.0
2025-06-20,NYSE:CX,6.9074,6.76,6.88,6.78,1.0
2025-06-23,NYSE:CX,6.8,6.6301,6.73,6.79,1.0
2025-06-24,NYSE:CX,6.99,6.8301,6.84,6.94,1.0
2025-06-25,NYSE:CX,6.9599,6.73,6.92,6.74,1.0
2025-06-26,NYSE:CX,6.88,6.72,6.77,6.83,1.0
2025-06-27,NYSE:CX,6.8665,6.74,6.815,6.81,1.0
2025-06-30,NYSE:CX,6.98,6.665,6.77,6.93,1.0
2025-07-01,NYSE:CX,7.11,6.88,6.885,7.1,1.0
2025-07-02,NYSE:CX,7.27,7.1,7.1,7.17,1.0
2025-07-03,NYSE:CX,7.29,7.17,7.21,7.23,1.0
2025-07-07,NYSE:CX,7.23,7.13,7.17,7.14,1.0
2025-07-08,NYSE:CX,7.29,7.12,7.18,7.21,1.0
2025-07-09,NYSE:CX,7.43,7.225,7.26,7.36,1.0
2025-07-10,NYSE:CX,7.5,7.32,7.32,7.41,1.0
2025-07-11,NYSE:CX,7.41,7.17,7.3,7.39,1.0
2025-07-14,NYSE:CX,7.45,7.35,7.36,7.38,1.0
2025-07-15,NYSE:CX,7.47,7.24,7.47,7.27,1.0
2025-07-16,NYSE:CX,7.39,7.25,7.29,7.37,1.0
2025-07-17,NYSE:CX,7.8,7.34,7.35,7.74,1.0
2025-07-18,NYSE:CX,7.79,7.585,7.78,7.62,1.0
2025-07-21,NYSE:CX,7.83,7.635,7.71,7.73,1.0
