date,ticker,high,low,open,close,split_coefficient
2025-09-12,NYSE:SEM,12.845,12.5,12.73,12.51,1.0
2025-09-15,NYSE:SEM,12.64,12.204,12.54,12.24,1.0
2025-09-12,NYSE:ETR,90.74,89.73,89.73,90.29,1.0
2025-09-15,NYSE:ETR,90.7,89.99,90.17,90.19,1.0
2025-09-12,BATS:CBOE,237.24,233.82,236.54,234.21,1.0
2025-09-15,BATS:CBOE,238.8,233.28,233.43,234.09,1.0
2025-09-12,NYSE:ALIT,3.77,3.66,3.75,3.68,1.0
2025-09-15,NYSE:ALIT,3.7,3.565,3.69,3.59,1.0
2025-09-12,NASDAQ:EPIX,0.211,0.2016,0.211,0.2029,1.0
2025-09-15,NASDAQ:EPIX,0.2117,0.1866,0.2025,0.1923,1.0
2025-09-12,NYSE:ALL,202.57,200.25,201.64,200.39,1.0
2025-09-15,NYSE:ALL,201.035,196.69,200.47,196.89,1.0
2025-09-12,NYSE:TEO,7.5,6.95,7.49,7.12,1.0
2025-09-15,NYSE:TEO,7.405,7.0,7.17,7.11,1.0
2025-09-12,NASDAQ:RCAT,11.23,9.9,10.55,10.99,1.0
2025-09-15,NASDAQ:RCAT,11.2116,10.2299,11.175,10.52,1.0
2025-09-12,NYSE:CAVA,64.65,63.17,64.33,63.63,1.0
2025-09-15,NYSE:CAVA,63.79,62.33,63.06,62.54,1.0
2025-09-12,NYSE:DHR,195.0,188.86,195.0,190.05,1.0
2025-09-15,NYSE:DHR,191.57,187.04,191.06,188.54,1.0
2025-09-12,NASDAQ:DNUT,3.24,3.08,3.17,3.16,1.0
2025-09-15,NASDAQ:DNUT,3.17,3.104,3.16,3.13,1.0
2025-09-12,NASDAQ:CME,263.615,260.31,261.89,262.3,1.0
2025-09-15,NASDAQ:CME,264.43,258.31,262.23,258.83,1.0
2025-09-12,NASDAQ:NFE,1.36,1.28,1.36,1.31,1.0
2025-09-15,NASDAQ:NFE,1.44,1.34,1.35,1.38,1.0
2025-09-12,NASDAQ:XRX,3.74,3.63,3.7,3.68,1.0
2025-09-15,NASDAQ:XRX,3.69,3.5812,3.67,3.63,1.0
2025-09-12,NYSE:CNI,94.26,93.19,94.0,93.42,1.0
2025-09-15,NYSE:CNI,95.35,93.56,93.75,95.34,1.0
2025-09-12,NYSE:TDG,1303.67,1269.32,1293.52,1271.45,1.0
2025-09-15,NYSE:TDG,1299.53,1273.6643,1275.57,1288.13,1.0
2025-09-12,NYSE:PGR,249.71,247.67,248.75,248.28,1.0
2025-09-15,NYSE:PGR,249.14,244.93,248.01,245.65,1.0
2025-09-12,NYSE:HUYA,3.55,3.41,3.45,3.51,1.0
2025-09-15,NYSE:HUYA,3.53,3.45,3.48,3.51,1.0
2025-09-12,NASDAQ:EXC,43.63,43.21,43.35,43.38,1.0
2025-09-15,NASDAQ:EXC,43.67,43.135,43.37,43.43,1.0
2025-09-12,NASDAQ:LAMR,128.52,127.21,128.23,127.6,1.0
2025-09-15,NASDAQ:LAMR,128.06,126.67,128.0,127.74,1.0
